GAME_ID,season,GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,home_implied_prob_close,away_implied_prob_close,home_spread_close,market_elo_diff,has_market_odds,sharp_signal_home,book_consensus_std,open_implied_prob_home,spread_movement_pts,line_movement,market_source,opening_source,home_implied_prob,home_spread,nba_odds_row_present,nba_odds_open_prob_present,nba_odds_spread_present,open_home_prob,close_home_prob,open_spread_home,close_spread_home,opening_lines_row_present,opening_lines_open_prob_present,opening_lines_close_prob_present,opening_lines_open_spread_present,opening_lines_close_spread_present,missing_reason
11800019,2018,2018-10-02,1610612762,1610612761,0.6538659314516214,0.3461340685483786,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800018,2018,2018-10-02,1610612745,1610612763,0.9169881668332882,0.08301183316671179,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800017,2018,2018-10-02,1610612738,1610612739,0.630841710232667,0.369158289767333,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800021,2018,2018-10-03,1610612751,1610612752,0.6551259741910503,0.34487402580894966,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800022,2018,2018-10-03,1610612749,1610612741,0.7743197940126584,0.22568020598734162,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800023,2018,2018-10-03,1610612760,1610612765,0.7477358817694113,0.2522641182305887,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800025,2018,2018-10-03,1610612746,1610612750,0.5993113396834624,0.4006886603165376,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800027,2018,2018-10-04,1610612747,1610612758,0.6676656729032494,0.3323343270967506,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800026,2018,2018-10-04,1610612745,1610612754,0.7782622130787044,0.22173778692129564,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800034,2018,2018-10-05,1610612750,1610612760,0.630334802785571,0.36966519721442903,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800039,2018,2018-10-05,1610612744,1610612758,0.8782795977414558,0.12172040225854419,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800035,2018,2018-10-05,1610612759,1610612765,0.708539384775876,0.29146061522412403,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800038,2018,2018-10-05,1610612756,1610612757,0.3367322731551758,0.6632677268448242,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800033,2018,2018-10-05,1610612763,1610612737,0.5652375875156036,0.4347624124843964,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800031,2018,2018-10-05,1610612764,1610612748,0.6356965811883517,0.3643034188116483,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800028,2018,2018-10-05,1610612742,1610612755,0.36118388878635843,0.6388161112136416,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800032,2018,2018-10-05,1610612752,1610612740,0.44445165413494586,0.5555483458650541,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800040,2018,2018-10-06,1610612739,1610612738,0.6815099819982853,0.3184900180017147,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800041,2018,2018-10-06,1610612763,1610612754,0.34761071515999276,0.6523892848400072,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800042,2018,2018-10-06,1610612747,1610612746,0.5360907024436065,0.46390929755639354,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800045,2018,2018-10-07,1610612750,1610612749,0.637591684439957,0.36240831556004305,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800044,2018,2018-10-07,1610612759,1610612745,0.47568946460199807,0.524310535398002,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800046,2018,2018-10-07,1610612757,1610612762,0.5655921197175757,0.4344078802824243,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800043,2018,2018-10-07,1610612760,1610612737,0.811628698236658,0.18837130176334205,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800047,2018,2018-10-08,1610612755,1610612742,0.858718599957431,0.14128140004256895,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800054,2018,2018-10-08,1610612744,1610612756,0.9261985435107734,0.07380145648922665,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800049,2018,2018-10-08,1610612739,1610612754,0.6929691786376135,0.30703082136238646,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800052,2018,2018-10-08,1610612752,1610612764,0.5514239743517383,0.4485760256482617,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800050,2018,2018-10-08,1610612765,1610612751,0.7374235790008358,0.26257642099916423,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800051,2018,2018-10-08,1610612748,1610612753,0.771322943156732,0.228677056843268,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800048,2018,2018-10-08,1610612766,1610612741,0.7346606810613772,0.26533931893862284,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800056,2018,2018-10-09,1610612760,1610612749,0.6682633709368339,0.33173662906316614,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800057,2018,2018-10-09,1610612746,1610612743,0.5810342724837928,0.4189657275162072,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800065,2018,2018-10-10,1610612747,1610612744,0.3553684101238602,0.6446315898761398,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800064,2018,2018-10-10,1610612757,1610612756,0.8500470111088902,0.14995298889110975,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800063,2018,2018-10-10,1610612741,1610612754,0.3888135007910669,0.6111864992089331,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800062,2018,2018-10-10,1610612748,1610612740,0.5585751311150202,0.4414248688849798,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800061,2018,2018-10-10,1610612737,1610612759,0.4474096186203361,0.5525903813796639,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800060,2018,2018-10-10,1610612761,1610612751,0.8221433537979476,0.17785664620205244,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800059,2018,2018-10-10,1610612753,1610612763,0.6185348497214591,0.3814651502785409,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800058,2018,2018-10-10,1610612765,1610612764,0.5905427741747872,0.4094572258252128,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800068,2018,2018-10-11,1610612758,1610612762,0.3527770434326551,0.6472229565673449,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800066,2018,2018-10-11,1610612740,1610612761,0.5704791206511889,0.4295208793488111,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800078,2018,2018-10-12,1610612757,1610612758,0.7980315546764366,0.2019684453235634,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800079,2018,2018-10-12,1610612744,1610612747,0.8317924876840413,0.16820751231595865,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800069,2018,2018-10-12,1610612753,1610612759,0.42257453669800543,0.5774254633019946,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800071,2018,2018-10-12,1610612742,1610612766,0.5160037086033231,0.4839962913966769,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800075,2018,2018-10-12,1610612739,1610612765,0.7964164563993067,0.2035835436006933,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800072,2018,2018-10-12,1610612752,1610612751,0.6448654256375934,0.3551345743624066,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800073,2018,2018-10-12,1610612748,1610612737,0.7402069838323961,0.25979301616760386,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800076,2018,2018-10-12,1610612763,1610612745,0.23978603980538302,0.760213960194617,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800077,2018,2018-10-12,1610612749,1610612750,0.6670747905196313,0.33292520948036874,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
11800074,2018,2018-10-12,1610612741,1610612743,0.4165642230290639,0.5834357769709362,,0.0,0,,,,,,elo_fallback,,,,,,,,,,,,,,,,true_source_absence_or_join_miss
41800151,2018,2019-04-13,1610612743,1610612759,0.7001620745542949,0.299837925445705,-6.0,0.014829164272344264,1,,,0.7001620745542949,,,nba_odds_ml,local_nba_odds_open,0.7001620745542949,-6.0,1.0,1.0,1.0,0.7001620745542949,,-6.0,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800141,2018,2019-04-13,1610612744,1610612746,0.9039548022598869,0.096045197740113,-13.5,0.16133437979308618,1,,,0.9039548022598869,,,nba_odds_ml,local_nba_odds_open,0.9039548022598869,-13.5,1.0,1.0,1.0,0.9039548022598869,,-13.5,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800111,2018,2019-04-13,1610612761,1610612753,0.7983193277310925,0.20168067226890757,-9.5,0.03985328777908237,1,,,0.7983193277310925,,,nba_odds_ml,local_nba_odds_open,0.7983193277310925,-9.5,1.0,1.0,1.0,0.7983193277310925,,-9.5,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800121,2018,2019-04-13,1610612755,1610612751,0.7483588621444202,0.25164113785557984,-8.0,0.040148910219358624,1,,,0.7483588621444202,,,nba_odds_ml,local_nba_odds_open,0.7483588621444202,-8.0,1.0,1.0,1.0,0.7483588621444202,,-8.0,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800101,2018,2019-04-14,1610612749,1610612765,0.9202453987730062,0.07975460122699386,-15.0,0.10973242934631511,1,,,0.9202453987730062,,,nba_odds_ml,local_nba_odds_open,0.9202453987730062,-15.0,1.0,1.0,1.0,0.9202453987730062,,-15.0,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800171,2018,2019-04-14,1610612745,1610612762,0.6912521440823327,0.30874785591766724,-6.5,-0.01980629063918582,1,,,0.6912521440823327,,,nba_odds_ml,local_nba_odds_open,0.6912521440823327,-6.5,1.0,1.0,1.0,0.6912521440823327,,-6.5,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800131,2018,2019-04-14,1610612738,1610612754,0.7619047619047619,0.23809523809523808,-8.0,0.0717473551076081,1,,,0.7619047619047619,,,nba_odds_ml,local_nba_odds_open,0.7619047619047619,-8.0,1.0,1.0,1.0,0.7619047619047619,,-8.0,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800161,2018,2019-04-14,1610612757,1610612760,0.5798319327731092,0.42016806722689076,-3.0,-0.1429122570553888,1,,,0.5798319327731092,,,nba_odds_ml,local_nba_odds_open,0.5798319327731092,-3.0,1.0,1.0,1.0,0.5798319327731092,,-3.0,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800122,2018,2019-04-15,1610612755,1610612751,0.7864077669902912,0.21359223300970873,-8.5,0.11300086823173705,1,,,0.7864077669902912,,,nba_odds_ml,local_nba_odds_open,0.7864077669902912,-8.5,1.0,1.0,1.0,0.7864077669902912,,-8.5,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800142,2018,2019-04-15,1610612744,1610612746,0.9039548022598869,0.096045197740113,-13.5,0.15017075131493307,1,,,0.9039548022598869,,,nba_odds_ml,local_nba_odds_open,0.9039548022598869,-13.5,1.0,1.0,1.0,0.9039548022598869,,-13.5,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800162,2018,2019-04-16,1610612757,1610612760,0.5108342361863488,0.4891657638136511,-1.0,-0.22451905095333236,1,,,0.5108342361863488,,,nba_odds_ml,local_nba_odds_open,0.5108342361863488,-1.0,1.0,1.0,1.0,0.5108342361863488,,-1.0,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800152,2018,2019-04-16,1610612743,1610612759,0.7342398022249692,0.2657601977750309,-7.0,0.08388804240914105,1,,,0.7342398022249692,,,nba_odds_ml,local_nba_odds_open,0.7342398022249692,-7.0,1.0,1.0,1.0,0.7342398022249692,,-7.0,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800112,2018,2019-04-16,1610612761,1610612753,0.8524590163934427,0.1475409836065574,-11.0,0.1274103469001685,1,,,0.8524590163934427,,,nba_odds_ml,local_nba_odds_open,0.8524590163934427,-11.0,1.0,1.0,1.0,0.8524590163934427,,-11.0,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800172,2018,2019-04-17,1610612745,1610612762,0.7183098591549295,0.28169014084507044,-6.5,-0.006223525169134048,1,,,0.7183098591549295,,,nba_odds_ml,local_nba_odds_open,0.7183098591549295,-6.5,1.0,1.0,1.0,0.7183098591549295,,-6.5,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800102,2018,2019-04-17,1610612749,1610612765,0.9263657957244656,0.07363420427553445,-15.5,0.10924250829714743,1,,,0.9263657957244656,,,nba_odds_ml,local_nba_odds_open,0.9263657957244656,-15.5,1.0,1.0,1.0,0.9263657957244656,,-15.5,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800132,2018,2019-04-17,1610612738,1610612754,0.7446808510638298,0.2553191489361702,-8.0,0.039477754273634647,1,,,0.7446808510638298,,,nba_odds_ml,local_nba_odds_open,0.7446808510638298,-8.0,1.0,1.0,1.0,0.7446808510638298,,-8.0,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800143,2018,2019-04-18,1610612746,1610612744,0.1986754966887417,0.8013245033112583,9.0,-0.3526334570195274,1,,,0.1986754966887417,,,nba_odds_ml,local_nba_odds_open,0.1986754966887417,9.0,1.0,1.0,1.0,0.1986754966887417,,9.0,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800153,2018,2019-04-18,1610612759,1610612743,0.6327719387109029,0.36722806128909713,-4.5,0.022085796053821327,1,,,0.6327719387109029,,,nba_odds_ml,local_nba_odds_open,0.6327719387109029,-4.5,1.0,1.0,1.0,0.6327719387109029,,-4.5,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800123,2018,2019-04-18,1610612751,1610612755,0.4891657638136511,0.5108342361863488,1.0,-0.09804750700669435,1,,,0.4891657638136511,,,nba_odds_ml,local_nba_odds_open,0.4891657638136511,1.0,1.0,1.0,1.0,0.4891657638136511,,1.0,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800163,2018,2019-04-19,1610612760,1610612757,0.7429305912596401,0.25706940874035994,-7.0,0.22583722514555116,1,,,0.7429305912596401,,,nba_odds_ml,local_nba_odds_open,0.7429305912596401,-7.0,1.0,1.0,1.0,0.7429305912596401,,-7.0,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800133,2018,2019-04-19,1610612754,1610612738,0.552594002855783,0.447405997144217,-2.5,-1.4032519906725938e-05,1,,,0.552594002855783,,,nba_odds_ml,local_nba_odds_open,0.552594002855783,-2.5,1.0,1.0,1.0,0.552594002855783,,-2.5,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800113,2018,2019-04-19,1610612753,1610612761,0.3386960203217612,0.6613039796782388,5.5,-0.19085399867637248,1,,,0.3386960203217612,,,nba_odds_ml,local_nba_odds_open,0.3386960203217612,5.5,1.0,1.0,1.0,0.3386960203217612,,5.5,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800124,2018,2019-04-20,1610612751,1610612755,0.4157318199815231,0.584268180018477,3.0,-0.13836711643004684,1,,,0.4157318199815231,,,nba_odds_ml,local_nba_odds_open,0.4157318199815231,3.0,1.0,1.0,1.0,0.4157318199815231,,3.0,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800154,2018,2019-04-20,1610612759,1610612743,0.6030557219892152,0.39694427801078497,-4.0,-0.02871950465571438,1,,,0.6030557219892152,,,nba_odds_ml,local_nba_odds_open,0.6030557219892152,-4.0,1.0,1.0,1.0,0.6030557219892152,,-4.0,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800103,2018,2019-04-20,1610612765,1610612749,0.21321961620469082,0.7867803837953091,9.0,-0.19102881422969598,1,,,0.21321961620469082,,,nba_odds_ml,local_nba_odds_open,0.21321961620469082,9.0,1.0,1.0,1.0,0.21321961620469082,,9.0,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800173,2018,2019-04-20,1610612762,1610612745,0.5427435387673957,0.4572564612326044,-2.5,0.012579557843507838,1,,,0.5427435387673957,,,nba_odds_ml,local_nba_odds_open,0.5427435387673957,-2.5,1.0,1.0,1.0,0.5427435387673957,,-2.5,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800164,2018,2019-04-21,1610612760,1610612757,0.6742037442256261,0.32579625577437393,-5.5,0.12942566452325632,1,,,0.6742037442256261,,,nba_odds_ml,local_nba_odds_open,0.6742037442256261,-5.5,1.0,1.0,1.0,0.6742037442256261,,-5.5,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800114,2018,2019-04-21,1610612753,1610612761,0.32947284345047917,0.6705271565495208,5.5,-0.16962830354826497,1,,,0.32947284345047917,,,nba_odds_ml,local_nba_odds_open,0.32947284345047917,5.5,1.0,1.0,1.0,0.32947284345047917,,5.5,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800144,2018,2019-04-21,1610612746,1610612744,0.1986754966887417,0.8013245033112583,9.5,-0.3210685390300928,1,,,0.1986754966887417,,,nba_odds_ml,local_nba_odds_open,0.1986754966887417,9.5,1.0,1.0,1.0,0.1986754966887417,,9.5,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800134,2018,2019-04-21,1610612754,1610612738,0.40372670807453415,0.5962732919254659,3.5,-0.11725375588794684,1,,,0.40372670807453415,,,nba_odds_ml,local_nba_odds_open,0.40372670807453415,3.5,1.0,1.0,1.0,0.40372670807453415,,3.5,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800174,2018,2019-04-22,1610612762,1610612745,0.4572564612326044,0.5427435387673957,2.0,-0.04242550143208074,1,,,0.4572564612326044,,,nba_odds_ml,local_nba_odds_open,0.4572564612326044,2.0,1.0,1.0,1.0,0.4572564612326044,,2.0,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800104,2018,2019-04-22,1610612765,1610612749,0.13466199838405601,0.865338001615944,12.0,-0.2473833464883729,1,,,0.13466199838405601,,,nba_odds_ml,local_nba_odds_open,0.13466199838405601,12.0,1.0,1.0,1.0,0.13466199838405601,,12.0,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800125,2018,2019-04-23,1610612755,1610612751,0.7748190900942262,0.22518090990577386,-9.5,0.031816718053340076,1,,,0.7748190900942262,,,nba_odds_ml,local_nba_odds_open,0.7748190900942262,-9.5,1.0,1.0,1.0,0.7748190900942262,,-9.5,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800155,2018,2019-04-23,1610612743,1610612759,0.6726096560429158,0.3273903439570843,-5.5,-0.008075881412081043,1,,,0.6726096560429158,,,nba_odds_ml,local_nba_odds_open,0.6726096560429158,-5.5,1.0,1.0,1.0,0.6726096560429158,,-5.5,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800115,2018,2019-04-23,1610612761,1610612753,0.8520455504006748,0.1479544495993252,-11.0,0.07133528655128385,1,,,0.8520455504006748,,,nba_odds_ml,local_nba_odds_open,0.8520455504006748,-11.0,1.0,1.0,1.0,0.8520455504006748,,-11.0,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800165,2018,2019-04-23,1610612757,1610612760,0.6211096075778079,0.37889039242219213,-4.0,-0.1286140215672591,1,,,0.6211096075778079,,,nba_odds_ml,local_nba_odds_open,0.6211096075778079,-4.0,1.0,1.0,1.0,0.6211096075778079,,-4.0,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800145,2018,2019-04-24,1610612744,1610612746,0.9259218612818262,0.07407813871817384,-15.0,0.15883207911397235,1,,,0.9259218612818262,,,nba_odds_ml,local_nba_odds_open,0.9259218612818262,-15.0,1.0,1.0,1.0,0.9259218612818262,,-15.0,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800175,2018,2019-04-24,1610612745,1610612762,0.7631951564864996,0.2368048435135003,-8.5,0.02485443422649225,1,,,0.7631951564864996,,,nba_odds_ml,local_nba_odds_open,0.7631951564864996,-8.5,1.0,1.0,1.0,0.7631951564864996,,-8.5,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800156,2018,2019-04-25,1610612759,1610612743,0.5798319327731092,0.42016806722689076,-3.0,0.0003020943403980736,1,,,0.5798319327731092,,,nba_odds_ml,local_nba_odds_open,0.5798319327731092,-3.0,1.0,1.0,1.0,0.5798319327731092,,-3.0,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800146,2018,2019-04-26,1610612746,1610612744,0.1757910597689603,0.8242089402310396,10.5,-0.35814933880080096,1,,,0.1757910597689603,,,nba_odds_ml,local_nba_odds_open,0.1757910597689603,10.5,1.0,1.0,1.0,0.1757910597689603,,10.5,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800157,2018,2019-04-27,1610612743,1610612759,0.697772625652066,0.3022273743479341,-6.0,0.022170824720774585,1,,,0.697772625652066,,,nba_odds_ml,local_nba_odds_open,0.697772625652066,-6.0,1.0,1.0,1.0,0.697772625652066,,-6.0,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800211,2018,2019-04-27,1610612761,1610612755,0.7147663277993125,0.28523367220068746,-6.0,0.006386363255341587,1,,,0.7147663277993125,,,nba_odds_ml,local_nba_odds_open,0.7147663277993125,-6.0,1.0,1.0,1.0,0.7147663277993125,,-6.0,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800221,2018,2019-04-28,1610612744,1610612745,0.7120203455755852,0.28797965442441464,-6.5,0.10370491684187122,1,,,0.7120203455755852,,,nba_odds_ml,local_nba_odds_open,0.7120203455755852,-6.5,1.0,1.0,1.0,0.7120203455755852,,-6.5,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800201,2018,2019-04-28,1610612749,1610612738,0.7739962775857484,0.2260037224142515,-8.0,0.04778628671713392,1,,,0.7739962775857484,,,nba_odds_ml,local_nba_odds_open,0.7739962775857484,-8.0,1.0,1.0,1.0,0.7739962775857484,,-8.0,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800231,2018,2019-04-29,1610612743,1610612757,0.631462164299013,0.368537835700987,-4.0,0.04763230792281192,1,,,0.631462164299013,,,nba_odds_ml,local_nba_odds_open,0.631462164299013,-4.0,1.0,1.0,1.0,0.631462164299013,,-4.0,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
41800212,2018,2019-04-29,1610612761,1610612755,0.7212543554006969,0.2787456445993032,-7.5,-0.0008004138259499749,1,,,0.7212543554006969,,,nba_odds_ml,local_nba_odds_open,0.7212543554006969,-7.5,1.0,1.0,1.0,0.7212543554006969,,-7.5,,1.0,1.0,0.0,1.0,0.0,no_real_open_close_pair
