game_id,game_date,season,home_team_id,away_team_id,home_win,elo_home,elo_away,elo_difference,elo_rolling_five_home,elo_rolling_five_away,implied_prob_home,pace_home,pace_away,pace_difference,shooting_pct_home,shooting_pct_away,shooting_pct_diff,home_win_pct_home,road_win_pct_home,games_played_home,home_win_pct_away,road_win_pct_away,games_played_away,home_implied_prob_close,away_implied_prob_close,home_spread_close,market_elo_diff,has_market_odds,sharp_signal_home,book_consensus_std,spread_movement_pts,open_implied_prob_home,line_movement,h2h_home_win_rate_10,h2h_home_pts_diff_10,home_court_strength_home,home_court_strength_away,ppg_10_home,opp_ppg_10_home,fg_pct_roll_10_home,ft_pct_roll_10_home,fg3_pct_roll_10_home,last_5_win_rate_home,last_10_win_rate_home,win_streak_home,ewm_win_rate_5_home,offensive_rating_home,defensive_rating_home,net_rating_home,turnovers_per_game_home,opponent_off_rating_10_home,opponent_def_rating_10_home,player_impact_estimate_home,player_injury_flag_home,injured_count_home,star_available_home,star_count_home,star_points_lost_home,star_points_lost_missing_home,rest_days_home,back_to_back_home,fatigue_load_index_home,coaching_adaptability_score_home,coaching_adaptability_score_missing_home,season_pressure_home,ppg_10_away,opp_ppg_10_away,fg_pct_roll_10_away,ft_pct_roll_10_away,fg3_pct_roll_10_away,last_5_win_rate_away,last_10_win_rate_away,win_streak_away,ewm_win_rate_5_away,offensive_rating_away,defensive_rating_away,net_rating_away,turnovers_per_game_away,opponent_off_rating_10_away,opponent_def_rating_10_away,player_impact_estimate_away,player_injury_flag_away,injured_count_away,star_available_away,star_count_away,star_points_lost_away,star_points_lost_missing_away,rest_days_away,back_to_back_away,fatigue_load_index_away,coaching_adaptability_score_away,coaching_adaptability_score_missing_away,season_pressure_away,h2h_home_win_rate_10_missing,h2h_home_pts_diff_10_missing
21300816,2014-02-21,2013,1610612753,1610612752,1,1310.167882702695,1437.0785891395767,-126.9107064368818,1315.951788907348,1433.272622150967,0.4613496413079129,93.52,93.964,-0.4439999999999884,0.4951344262295082,0.5164868852459017,-0.0213524590163934,0.4642857142857143,0.1071428571428571,56,0.4,0.375,54,0.3997539975399753,0.6002460024600246,3.5,-0.0615956437679375,1,0.0033866292512782,0.0041852609261639,0.0,0.3959656331714605,0.0037883643685148,0.1,-12.5,0.5504629629629629,0.6516085928666872,94.6,97.7,0.4344,0.7712,0.3737,0.4,0.4,-3.0,0.2248574892657177,101.15483319076132,104.46963216424294,-3.314798973481615,11.4,108.44578774849944,103.44387212123792,0.4834394958790472,1,2,1,0,,1,2,0,2,0.0874835236393714,0,0,101.9,97.2,0.4753,0.7037,0.3857,0.4,0.4,1.0,0.4314094596706317,108.44578774849944,103.44387212123792,5.001915627261511,14.0,101.15483319076132,104.46963216424294,0.5307269837571859,1,3,1,1,0.0,0,2,0,2,0.0553031445353071,0,0,0,0
20600248,2006-12-04,2006,1610612764,1610612742,1,1475.3089273000885,1637.6182006519282,-162.30927335183992,1479.4425465563932,1622.4975335494976,0.4112788936979141,95.572,91.868,3.7039999999999793,0.4869459016393442,0.5227213114754099,-0.0357754098360656,0.75,0.0,16,0.7777777777777778,0.7142857142857143,16,0.4017329657345411,0.5982670342654588,3.5,-0.0095459279633729,1,0.0112574702189777,0.006290733668797,,,,0.125,-10.875,0.5870446235848642,0.7757359307359307,94.8,102.0,0.4265,0.7617,0.3036,0.4,0.3,-1.0,0.3981164896604104,99.19223203448708,106.72581927761271,-7.533587243125623,15.7,110.37575652022468,96.9869813210258,0.438712299284454,1,3,1,1,0.0,0,2,0,3,0.0710602220308652,0,0,101.4,89.1,0.4604,0.806,0.3919,1.0,1.0,12.0,0.99301743022327,110.37575652022468,96.9869813210258,13.38877519919886,13.2,99.19223203448708,106.72581927761271,0.6118883150046337,0,0,1,1,0.0,0,3,0,2,0.0654959936634842,0,0,0,0
20700986,2008-03-16,2007,1610612765,1610612740,1,1656.427119708471,1627.2082267586827,29.21889294978837,1660.0753695193805,1614.1149640367923,0.6778358042230073,89.788,91.124,-1.3359999999999983,0.5111573770491803,0.5290442622950821,-0.0178868852459017,0.8064516129032258,0.6470588235294118,65,0.7058823529411765,0.6666666666666666,64,0.7072753585054598,0.2927246414945402,-6.0,0.0294395542824524,1,0.0095396789016029,0.0093248651659284,0.0,0.6888888888888889,0.0183864696165708,0.7,9.0,0.7683221099887767,0.4684145291065314,97.3,91.1,0.4532,0.7746,0.3316,0.6,0.7,1.0,0.6859306667853066,108.36637412571837,101.4612197621063,6.90515436361207,10.7,113.36201220315174,105.4606909266494,0.5406672095319095,0,0,1,0,,1,2,0,2,0.0671994515840165,0,0,103.3,96.1,0.4827,0.7397,0.4216,0.8,0.7,2.0,0.8035656336868033,113.36201220315174,105.4606909266494,7.90132127650233,11.6,108.36637412571837,101.4612197621063,0.5437724285118672,1,2,1,0,,1,2,0,2,0.0670837566228194,0,0,0,0
22200543,2022-12-31,2022,1610612763,1610612740,1,1591.3854022812804,1587.5542811063476,3.831121174932832,1594.364404289187,1568.434560506887,0.6451299216729012,104.372,105.324,-0.9519999999999982,0.5255065573770492,0.5365704918032785,-0.0110639344262293,0.8125,0.4444444444444444,34,0.8,0.4666666666666667,35,0.6979865771812079,0.3020134228187919,-7.0,0.0528566555083067,1,,,0.0,0.6979865771812079,0.0,0.5,1.4,0.573541796956431,0.4797142680437875,116.8,108.3,0.4779,0.7419,0.3139,0.4,0.6,1.0,0.517040002452115,111.90740811711952,103.76346146476064,8.143946652358864,13.4,114.31392655045384,113.17458508981808,0.5579195577331723,1,1,1,1,0.0,0,2,0,3,0.058603974686981,0,0,120.4,119.2,0.4856999999999999,0.7678,0.3729999999999999,1.0,0.6,5.0,0.8936088650301869,114.31392655045384,113.17458508981808,1.139341460635748,15.6,111.90740811711952,103.76346146476064,0.5091555914407971,1,2,1,1,23.109375,0,1,1,3,0.0615759906556142,0,0,0,0
21700022,2017-10-20,2017,1610612751,1610612753,1,1379.352570209829,1425.8764450599897,-46.52387485016061,1382.7072091387283,1412.825861362997,0.5763563115798548,107.6,102.156,5.444000000000003,0.5140426229508197,0.4942573770491804,0.0197852459016393,0.5,0.0,1,1.0,0.5,1,0.5427435387673957,0.4572564612326044,-2.0,-0.0336127728124591,1,,,0.0,0.5427435387673957,0.0,0.4,-5.2,0.3854602432039344,0.431986531986532,111.7,111.6,0.4521,0.7956000000000001,0.3574999999999999,0.6,0.5,-2.0,0.35272091084727,103.81040892193307,103.7174721189591,0.0929368029739947,17.0,98.86839735306786,102.58819844159912,0.5093731745352332,1,2,1,0,,1,2,0,1,0.0537057944667846,0,0,101.0,104.8,0.4429,0.7277,0.3351,0.6,0.5,1.0,0.6174231595200617,98.86839735306786,102.58819844159912,-3.719801088531256,15.0,103.81040892193307,103.7174721189591,0.4926677720783659,1,1,1,0,,1,2,0,1,0.0587111744754822,0,0,0,0
22201212,2023-04-07,2022,1610612747,1610612756,1,1533.2940283499454,1590.7939648880003,-57.49993653805495,1520.749584802744,1570.6279297274582,0.5608592562538636,100.828,100.104,0.7240000000000038,0.5503114754098363,0.536983606557377,0.0133278688524592,0.5384615384615384,0.4878048780487805,80,0.7,0.425,80,0.8705916354207512,0.1294083645792487,-13.5,0.3097323791668877,1,,,,0.8705916354207512,,0.1,-13.8,0.5946830946830947,0.648888888888889,119.8,114.4,0.5088000000000001,0.7390000000000001,0.3666999999999999,0.8,0.7,-1.0,0.6049255770898881,118.81620184869284,113.46054667354306,5.355655175149778,13.0,116.77855030768,110.7847838248222,0.5405981303587968,1,1,1,2,0.0,0,2,0,3,0.0960064036442529,0,1,116.9,110.9,0.4821999999999999,0.786,0.3716,1.0,0.7,7.0,0.9503146243335078,116.77855030768,110.7847838248222,5.993766482857808,11.6,118.81620184869284,113.46054667354306,0.5313243125035141,0,0,0,0,26.227848101265824,0,1,1,3,0.0744254806868713,0,1,0,0
21200978,2013-03-15,2012,1610612744,1610612741,0,1519.5304064312788,1540.3551143751674,-20.8247079438886,1521.108448636248,1557.6153091410831,0.6120101334256819,96.008,90.716,5.292000000000016,0.4988065573770492,0.4911901639344262,0.0076163934426229,0.7096774193548387,0.4285714285714285,66,0.5625,0.53125,64,0.666649029049156,0.333350970950844,-5.5,0.0546388956234741,1,0.0075681155194284,0.0084265253449702,-0.5,0.6659707724425887,0.0006782566065672,0.4,-4.0,0.502186709779049,0.7404279279279279,97.5,97.3,0.4435,0.7502,0.4371,0.6,0.4,2.0,0.6778901608813307,101.5540371635697,101.34572118990084,0.20831597366886,15.8,97.8879139291856,103.84055734379822,0.5064621099228972,0,0,1,1,21.743589743589745,0,2,0,3,0.0644121396665937,0,0,88.8,94.2,0.413,0.8466000000000001,0.3072999999999999,0.2,0.4,-2.0,0.2356791854113914,97.8879139291856,103.84055734379822,-5.952643414612638,12.8,101.5540371635697,101.34572118990084,0.4795484263059595,1,2,0,0,21.5,0,2,0,2,0.0524825846219981,0,0,0,0
21300419,2013-12-25,2013,1610612752,1610612760,0,1440.261944495196,1680.1470039357598,-239.8850594405637,1437.248205299368,1680.5326830944682,0.3089050807958331,92.58,99.148,-6.567999999999998,0.4958737704918033,0.5541803278688525,-0.0583065573770492,0.2857142857142857,0.3846153846153846,27,0.9285714285714286,0.6923076923076923,27,0.1632462686567164,0.8367537313432836,10.5,-0.1456588121391167,1,-0.0050129956295774,0.0049922858478803,1.0,0.1704949088325834,-0.007248640175867,0.3,-1.7,0.6516085928666872,0.7778806161159103,96.6,97.6,0.4311,0.7903,0.3651,0.6,0.5,1.0,0.5911964101324384,104.34219053791315,105.42233743789156,-1.080146899978402,10.4,109.9366603461492,97.63182313309396,0.4947562158675171,1,2,0,0,28.19047619047619,0,2,0,2,0.0571272402024082,0,0,109.0,96.8,0.4902,0.845,0.3598,0.8,0.9,-1.0,0.6606095098004862,109.9366603461492,97.63182313309396,12.304837213055237,16.1,104.34219053791315,105.42233743789156,0.5899003562324566,1,1,1,2,0.0,0,3,0,3,0.0986207967450282,0,0,0,0
42200173,2023-04-20,2022,1610612746,1610612756,0,1547.1658715395265,1561.5164701607775,-14.350598621251038,1531.9470093029183,1575.657096208431,0.6208217487156276,101.5,99.808,1.6920000000000073,0.5520049180327868,0.5341344262295081,0.0178704918032787,0.5609756097560976,0.5121951219512195,82,0.6829268292682927,0.4146341463414634,82,0.2314396395236316,0.7685603604763683,8.5,-0.3893821091919959,1,,,,0.2314396395236316,,0.5,-3.2,0.6277285263987392,0.648888888888889,118.7,119.5,0.502,0.7793,0.3937,0.8,0.6,-1.0,0.578656365900423,116.94581280788177,117.73399014778325,-0.7881773399014804,14.1,114.21930105803142,108.90910548252646,0.4861684221761814,1,3,0,0,23.61764705882353,0,2,0,2,0.0749899336251751,0,1,114.0,108.7,0.4733999999999999,0.8102,0.3494,0.4,0.7,1.0,0.5210498023374831,114.21930105803142,108.90910548252646,5.310195575504963,10.3,116.94581280788177,117.73399014778325,0.543786274395105,1,4,1,1,0.0,0,2,0,2,0.0729409793052104,0,1,0,0
20700031,2007-11-03,2007,1610612749,1610612741,1,1378.92576932979,1552.1140933457182,-173.18832401592817,1390.5777553914747,1573.642096323401,0.3962043116558697,96.728,97.124,-0.3960000000000008,0.4686245901639344,0.4844262295081967,-0.0158016393442623,0.5,0.0,2,0.0,0.0,2,0.390904750537121,0.6090952494628791,4.0,-0.0052995611187486,1,0.0081809122767068,0.0044118508772854,0.0,0.3812824956672443,0.0096222548698766,0.3,-5.9,0.5335863814124684,0.6393684285308326,90.6,98.6,0.4154999999999999,0.7101000000000001,0.331,0.2,0.3,-4.0,0.1070731903232153,93.6647092879001,101.93532379455796,-8.27061450665785,18.4,95.23907582060048,94.82723116840327,0.4159724913985687,1,1,1,1,0.0,0,1,1,2,0.0800322397223477,0,0,92.5,92.1,0.4413999999999999,0.68,0.4058999999999999,0.4,0.4,-2.0,0.2744953490982346,95.23907582060048,94.82723116840327,0.411844652197189,18.0,93.6647092879001,101.93532379455796,0.5016775794953473,1,3,1,1,0.0,0,1,1,2,0.0669255119779664,0,0,0,0
20300200,2003-11-26,2003,1610612755,1610612765,1,1491.679374922657,1546.2166349425447,-54.53726001988775,1499.5837506466191,1535.9708065375091,0.5650552662117794,90.836,93.312,-2.475999999999999,0.4795229508196721,0.5024770491803279,-0.0229540983606557,0.5,0.4444444444444444,15,0.7142857142857143,0.625,15,0.5650552662117794,0.4349447337882206,,0.0,0,,,,,,0.5,0.0,0.585,0.585,89.3,89.0,0.4163,0.7668999999999999,0.361,0.4,0.5,-2.0,0.3098245895267895,98.30904046853672,97.97877493504778,0.3302655334889266,13.4,100.30864197530865,96.02194787379972,0.5048321723277642,1,3,1,0,,1,1,1,3,0.0874896387431193,0,0,93.6,89.6,0.4402999999999999,0.7851,0.3115,0.8,0.6,1.0,0.714059050303672,100.30864197530865,96.02194787379972,4.286694101508914,15.1,98.30904046853672,97.97877493504778,0.5213435870996116,1,1,1,0,,1,2,0,3,0.1257789661919152,0,0,1,1
40900405,2010-06-13,2009,1610612738,1610612747,1,1652.7319092555977,1694.6513493780649,-41.91944012246722,1645.103143206166,1697.8049745274268,0.5828146438243825,90.332,92.052,-1.7199999999999989,0.4994147540983606,0.5355,-0.0360852459016393,0.5853658536585366,0.6341463414634146,82,0.8292682926829268,0.5609756097560976,82,0.5520062329567589,0.4479937670432412,-2.0,-0.0308084108676236,1,0.0085453026976199,0.0037721305087922,0.0,0.5427435387673957,0.0092626941893632,0.4,2.0,0.6622795484963698,0.7207910750507099,93.3,92.0,0.4396,0.7713,0.3738,0.6,0.6,1.0,0.6028916050873651,103.28565735287609,101.8465217198778,1.439135632998287,12.3,114.82640246817016,111.6760092121844,0.5232958585069883,1,3,1,0,,1,3,0,2,0.0599812296040985,0,0,105.7,102.8,0.4816,0.7805,0.3455,0.6,0.6,-1.0,0.4687102002217618,114.82640246817016,111.6760092121844,3.1503932559857617,11.5,103.28565735287609,101.8465217198778,0.5159325700682179,1,2,1,1,0.0,0,3,0,2,0.0822937771160293,0,0,0,0
21700339,2017-12-04,2017,1610612766,1610612753,1,1445.9713985963197,1432.2858647810244,13.68553381529523,1459.9417767717864,1420.6545655913949,0.658007278609935,101.188,100.404,0.7839999999999918,0.5004180327868852,0.5081065573770491,-0.0076885245901638,0.7,0.0909090909090909,21,0.5,0.3571428571428571,24,0.7258155230596175,0.2741844769403824,-7.5,0.0678082444496824,1,0.0009222690968685,0.0056421100991493,0.0,0.7183098591549295,0.0075056639046879,0.9,11.1,0.5856006877283474,0.431986531986532,106.1,107.8,0.4443,0.7555,0.3445999999999999,0.2,0.3,-4.0,0.1431972142999467,104.85433055303,106.53437166462427,-1.680041111594278,13.2,105.0754950001992,115.83203856420062,0.5018603378209734,1,3,1,1,0.0,0,3,0,2,0.0786137100419713,0,0,105.5,116.3,0.4593999999999999,0.7295,0.3513,0.4,0.2,1.0,0.486981591243091,105.0754950001992,115.83203856420062,-10.75654356400142,13.9,104.85433055303,106.53437166462427,0.4468808593582322,1,1,1,0,,1,1,1,3,0.0572902979563484,0,0,0,0
